transaction_id,vendor,amount,category,date,payment_method,note
d862b34a-f376-48d5-8324-059f59073e9e,Kaiser Aluminum,65.48,Manufacturing,2025-03-29,PayPal,Whole morning pass.
3bc3ef4f-63fc-4e52-975d-57efae7e3c3f,Xerox Holdings,117.31,OfficeSupplies,2025-03-31,AmEx,Long let thank those.
56465c6c-6749-4c37-8e3c-7f9729384362,Gartner,20.45,Consulting,2025-03-07,AmEx,Series eight start make staff event.
c49d76c1-9d7f-4f85-9dce-91961c1de28e,NRG Energy,61.17,Electric,2025-02-10,Visa,Language ten from somebody.
a798e728-147b-414c-988d-012d33b2a9b8,Hasbro,12.37,Toys,2025-07-01,Visa,Reveal reason sea capital.
b118d38c-7445-47bd-ab65-8ad95e76ed10,Generac,185.56,Electronics,2025-02-16,MasterCard,Continue somebody view himself plan stuff.
bfe79b39-863b-494e-af69-aae8894698dd,Cincinnati Financial,6.04,Insurance,2025-03-21,AmEx,Near would budget.
a7a8765a-0b16-4893-a5b6-cebd3e775763,Seattle Genetics,37.01,Pharmacy,2025-04-12,Apple Pay,Study know sure subject month relate.
3315a1f2-a6e6-452f-a393-545fbd481c86,Procter & Gamble,43.09,Household,2025-03-07,AmEx,Animal dinner democratic anything point require.
bed1c7a0-16c5-4684-9e23-3dd8e9c027be,Pinnacle West Capital,46.6,Electric,2025-06-26,PayPal,Information less strategy.
da922f37-d129-451c-bdf5-8defacc15534,WestRock,5.13,OfficeSupplies,2025-03-24,MasterCard,Rather eight describe.
a8540c51-6a1e-475d-b29c-e48490821328,Cummins,111.57,Hardware,2025-03-10,Visa,Choice threat night.
1709290b-9fa0-4b28-bd10-e46f57f919b1,Wells Fargo,8.0,BankFees,2025-04-09,Visa,Series on create.
c5b8ebc9-8b08-453d-8ee0-55aa22705fda,Pioneer Natural Resources,38.99,Gas,2025-01-21,MasterCard,Upon role represent project anything side.
ca8bca4d-3fa2-4821-a611-ab8144c04624,Devon Energy,10.08,Gas,2025-02-06,PayPal,Television themselves close yeah would.
c293867d-dd6c-4617-979c-ebf5ce6f3422,Xylem Inc.,14.68,UtilitiesWater,2025-01-17,MasterCard,Hundred positive discuss environment all.
6eb71b11-56b3-49a6-816e-b74be213a690,Deere & Company,31.63,Hardware,2025-05-08,Apple Pay,Already which turn culture go month.
f418c453-5f90-44c2-ae42-bdf367fa1a50,MGM Resorts,21.6,Entertainment,2025-01-22,MasterCard,Court time teacher whose remain sense party.
c182dadf-d6c4-4603-be3b-585302655d66,Advanced Micro Devices,6.98,Electronics,2025-06-11,Visa,Choose plan town letter actually.
797d150e-ac9a-412c-91ee-66f3d37d2a53,Nucor,7.5,Manufacturing,2025-04-03,PayPal,Let grow world watch others.
868be5c2-ef4f-4d4c-83a5-94cb6af6ffde,PPL Corporation,21.66,Electric,2025-02-10,Visa,Up eye treatment.
76b20ccf-42c8-4231-9776-0d9baf707416,Lamb Weston Holdings,56.63,Groceries,2025-05-23,PayPal,Thank base prove build threat response.
f660cf93-a620-4891-bcef-029470127399,CBRE Group,91.3,Rent,2025-03-23,AmEx,Daughter laugh air around.
3913304d-f9d5-4436-a55f-41fdb784b7f3,Philip Morris International,8.52,Tobacco,2025-04-24,Apple Pay,Shake sport personal conference.
7a909fd8-5937-460c-bcff-23c3b050a198,LKQ Corporation,19.98,CarMaintenance,2025-01-23,PayPal,Resource my everything hand hit fire.
c3b211b8-0891-4243-8054-6ab6a55c81f0,Mid-America Apartment Communities,9.23,Rent,2025-04-23,PayPal,Marriage special firm find business.
de890670-eea5-4352-95fb-9cfcf5a716ed,Ross Stores,5.67,Clothing,2025-06-18,Visa,Account item while test article.
c1d58cdd-4249-47eb-a2eb-c88cafc571b4,Northern Trust,43.36,Investments,2025-02-14,AmEx,Pattern well answer white technology national.
4f609eb3-33dc-4112-9cef-793670327c4f,Sysco,36.9,Groceries,2025-06-04,AmEx,Network point represent.
566d3cb0-4a17-48ef-8581-8584bdc2994f,Rollins,7.12,PestControl,2025-05-18,PayPal,Property box skin model.
1a58a061-e2dc-4cc5-b30b-592557fad20f,Pioneer Natural Resources,10.65,Gas,2025-04-23,Visa,Least according center yourself.
90221e24-5951-4097-a554-50d3142ddfe4,Celanese,5.96,Supplies,2025-03-07,Visa,Cell two system.
8f1b628a-2067-4ce7-bb3f-4fc32bb74156,Baker Hughes,72.06,Gas,2025-06-23,PayPal,Some consider ten.
7edea70d-7bcf-46bf-83fd-cf14989c9139,Lennar,147.06,Mortgage,2025-03-26,AmEx,Serve daughter Republican rate return.
d0aed3b5-3bd8-4445-9515-569081400327,Realty Income,5.82,Rent,2025-03-22,MasterCard,Prepare ten responsibility.
aa934727-5136-42e4-9e96-4f4d98fb2275,CF Industries,10.53,Fertilizer,2025-04-06,MasterCard,Adult explain manager behavior government type.
31d24c32-a2c6-4467-bf9b-47e0e9a24c11,PPG Industries,81.12,Paint,2025-06-06,MasterCard,Happen collection very management important.
f5c89669-c088-436d-97c7-e7d6d03c9d14,JPMorgan Chase,104.4,BankFees,2025-05-25,Apple Pay,Instead good seem.
e820fb51-4c08-4b92-88fa-54015f76b7ed,Zebra Technologies,21.76,Electronics,2025-06-12,PayPal,Assume south site technology.
7e6fa1c3-80a9-4011-8e13-13ee41b00d82,McKesson,7.08,Pharmacy,2025-05-17,MasterCard,Land notice site.
ca5c17b5-e666-464d-ac7a-7bf25185d854,Citigroup,6.61,BankFees,2025-06-25,MasterCard,Explain agent middle.
3f252b4d-92b1-4543-a9db-e467602a2ea2,Synchrony Financial,34.13,CreditCard,2025-05-22,AmEx,Professional voice education media degree beyond.
26770c99-43ee-4416-8584-45dbf7ae3cdb,Vornado Realty Trust,19.96,Rent,2025-03-28,PayPal,Care health month best another participant.
ff257309-5fe9-4027-96ae-ef750cf22e05,"Nike, Inc.",6.16,Clothing,2025-02-01,Visa,Say defense before.
8337d95b-3694-449c-904a-35cbfbd1d854,Ulta Beauty,35.01,Beauty,2025-01-29,MasterCard,Operation at give military information.
e2323b43-cc84-4c31-b85f-ebb6aefce912,Arthur J. Gallagher & Co.,5.45,Insurance,2025-04-26,Visa,Know professional off imagine.
1da91775-f224-426d-8db5-484054d230ab,Franklin Resources,61.93,Investments,2025-06-09,AmEx,Child you middle bar early.
c1cb4cac-4e18-490e-b550-765936f3fa83,Analog Devices,14.64,Electronics,2025-04-14,Visa,Floor series our hard such adult.
28a90df1-9f0a-439e-8849-4a06850ae6a0,Microsoft,6.64,Software,2025-05-11,PayPal,Suffer left them.
0e48766a-c5c4-4aa3-9374-0e9b0e1eafa7,Johnson Controls,35.5,HomeImprovement,2025-01-19,Visa,Best friend seat certainly.
1a85775b-48be-4323-baae-735609bc35e3,Activision Blizzard,20.28,Games,2025-06-25,AmEx,Fund camera chance mind represent.
be3eb274-94dd-4739-9926-422c47f4dbb6,Roper Technologies,145.68,Electronics,2025-07-09,Apple Pay,Send early owner where.
1db65fc9-f3dc-4025-b845-ef5a29cb619c,SolarEdge Technologies,31.43,Utilities,2025-06-30,Visa,Court perhaps though although election.
6986696a-1717-4cb6-96c5-8140480895bd,Cognizant Technology Solutions,12.88,Software,2025-02-27,Visa,Expect election truth present.
cf185260-8688-48a9-950c-528d63a9b468,Fox Corporation,49.44,Entertainment,2025-02-06,Apple Pay,Social focus woman early big you.
66a7b392-8787-48b6-8348-3258225d785d,Salesforce,12.67,Software,2025-05-03,PayPal,Control air cost large drop.
2f5a895c-20eb-4306-a2c3-a2a69e8b262d,IQVIA,93.84,MedicalSupplies,2025-04-15,Apple Pay,Officer face so enough address six.
3b410220-d788-488d-92ba-ee8661c6f873,Honeywell,18.78,Electronics,2025-04-15,AmEx,Entire morning in station pressure member.
8f4ae2dc-f535-4a69-9c22-dee07ad1ca81,Pentair,31.93,HomeImprovement,2025-04-14,AmEx,Goal human PM.
00f7602b-506b-427a-9ff3-ae7ab9477349,T. Rowe Price,7.08,Investments,2025-05-10,AmEx,If provide whether president.
2fe01c5f-a273-4027-88ce-a57875009d65,O'Reilly Auto Parts,22.21,CarMaintenance,2025-03-30,PayPal,Message down better near open.
202bf203-a4e6-477e-97af-ea9b8c5310ec,National Oilwell Varco,71.44,Gas,2025-06-26,AmEx,Speech spend notice.
4b0b10cd-15a5-43b5-84bc-8375355f63fd,United Parcel Service,65.52,Delivery,2025-04-17,Visa,See window group subject.
6f3b6c5e-895e-4b7f-b308-4caf4a79433c,AbbVie,10.16,Pharmacy,2025-03-16,PayPal,Technology answer fine safe.
48ff7a99-a72c-48dd-b13c-6fb588877aba,Quest Diagnostics,10.25,MedicalSupplies,2025-06-05,Visa,Knowledge single win.
8148d65e-56ea-4837-b535-51bf56ca9652,Mosaic Company,68.0,Fertilizer,2025-06-09,Apple Pay,Four coach community wide any tax give.
b72d9997-1bd2-4d67-873a-cdad70081d5a,Dover Corporation,106.6,Maintenance,2025-01-12,MasterCard,Worker item indeed guess.
1ff7d48d-ca16-4f41-a9fa-cdc211b02f1b,FMC Corporation,9.01,Chemicals,2025-03-17,Apple Pay,Southern family against fill according.
37cc5201-579d-46c0-a255-0534283206a7,PerkinElmer,23.92,MedicalSupplies,2025-01-23,PayPal,Western beautiful likely popular get policy.
662ee24f-bc5e-4448-8006-85a35552bfac,Laboratory Corporation of America,16.47,MedicalSupplies,2025-03-27,MasterCard,City when think yard after camera.
51ce3ec8-3532-4e9b-a4e8-8b119a25a354,AbbVie,81.82,Pharmacy,2025-01-28,AmEx,Claim have which.
5dfe8737-50f6-45a3-aefc-19a0e2e20221,Agilent Technologies,8.49,Electronics,2025-01-29,AmEx,Source share bar friend.
adc73524-8ae8-4600-951c-1c2cb539eb9b,United Parcel Service,9.49,Delivery,2025-06-29,AmEx,Industry the like left vote.
d9d75928-ac55-4e21-8d17-a8c934473a92,Paycom,55.85,Payroll,2025-03-19,MasterCard,Word explain say together.
b575148f-b5c2-409f-a5ab-89a9b090ccd4,MSCI,7.109999999999999,Investments,2025-03-08,PayPal,Decide structure house strategy start.
36fbd71f-198c-481c-a36f-5ef46119fb45,Regions Financial,27.13,BankFees,2025-02-04,Visa,Item minute nothing specific.
a676657b-65e2-4d0c-bf8a-da6163dad6a5,Fastenal,23.34,Hardware,2025-03-23,PayPal,Help old care affect.
62282aca-0451-4abe-8849-86a845509994,Oneok,16.28,Gas,2025-01-12,Visa,Vote water carry describe not.
668291c0-8fff-4c2e-b232-956922a973d3,Realty Income,20.07,Rent,2025-04-03,AmEx,Director technology parent seek.
abad316d-0bc5-402c-aed7-5b4fa29e586c,MSCI,30.2,Investments,2025-05-22,MasterCard,Chair mean democratic.
798d2ec5-7b69-4c40-a092-2a66f61e73e7,Union Pacific,7.04,Transportation,2025-02-27,Apple Pay,Require budget head church strong behind.
c5824aaf-b7f1-4211-8be1-46690e592f0c,SL Green Realty,33.94,Rent,2025-03-03,Visa,Set drive other model positive.
0dffccb8-6cc9-47ff-8bc3-632332dbddba,Boston Scientific,65.48,Health,2025-03-05,Visa,Society number behavior visit woman different.
81af78cd-f978-4514-8f21-f965214dbbc8,Edwards Lifesciences,57.11,MedicalSupplies,2025-01-19,Apple Pay,Recently single live prepare.
1ade1402-8002-41b8-b8f9-cf9a37d5d68e,United Parcel Service,6.68,Delivery,2025-03-13,MasterCard,Available couple south soldier tree bed.
79735fb8-c534-4ebd-b9bb-f9bd766d5f4d,VF Corporation,6.47,Clothing,2025-03-18,Visa,Along section other fear like.
ac0d4f3c-1853-4da0-ae24-3cacb3959e68,Jacobs Engineering,12.49,Consulting,2025-01-22,Apple Pay,West down foreign game southern.
d5438f02-c409-4236-bc64-d57cdd396a11,CSX,17.92,Transportation,2025-05-09,MasterCard,Change but see.
83b9dcdd-b943-4c6d-8b91-d9b5bfbd0ae0,Centene Corporation,21.0,HealthInsurance,2025-01-23,Visa,Point number lose page authority natural.
2c61d91b-c54b-4346-8e50-94dc4d01acd4,Becton Dickinson,45.54,MedicalSupplies,2025-03-21,Visa,Score model might teacher.
9af4d76f-02e3-4969-bba8-2e1587d2b2e3,Caterpillar,7.33,Hardware,2025-04-18,PayPal,South return ok loss miss.
ceb04d76-a9f7-493b-8f81-3b32dc354a1a,Seagate Technology,6.41,Computer,2025-04-30,MasterCard,Full collection home charge.
0a3909bb-0c8d-4d68-9425-1b4013381ca4,PulteGroup,19.9,Mortgage,2025-05-06,PayPal,Finally wrong yeah prove plant serve.
ffac89f9-1e0a-422c-a672-3876623511c4,Zions Bancorporation,47.78,BankFees,2025-01-20,Visa,High off life over despite off.
eaa50a4f-ea59-41e0-afa6-259b8482a830,O'Reilly Auto Parts,8.6,CarMaintenance,2025-06-06,Apple Pay,Option measure past common.
cb6567a0-a738-4a27-8639-f718ecc42738,Norfolk Southern Railway,41.03,Transportation,2025-03-07,Visa,Director chair management language various.
4d89acfc-e4cd-4b3f-916b-e82cc6e8da17,Stanley Black & Decker,12.03,Tools,2025-01-14,AmEx,Thank too again education American.
b8186f41-eb0d-4fe5-95ca-1405bef32910,United Airlines Holdings,86.89,Airfare,2025-05-14,Apple Pay,Student push traditional full mean.
ed1749da-0a21-4826-b138-de104f39af04,Seagate Technology,90.42,Computer,2025-02-07,Visa,Point summer brother kitchen.
4dbdc5a0-9f89-4e1b-b451-73a7cb8bb6c0,Nucor,14.11,Manufacturing,2025-04-14,PayPal,Walk industry capital record.
9a88ad6d-879f-4c9e-a9e8-2455da90653b,Walgreens Boots Alliance,10.45,Pharmacy,2025-04-04,Apple Pay,Memory maintain west throughout within edge.
701e755b-ab20-484f-974b-7632689decb0,Truist Financial,21.19,BankFees,2025-03-21,MasterCard,Western man position street nature operation.
2848331c-eac5-4c35-bdd5-bde7c9c2844f,Consolidated Edison,11.01,Utilities,2025-05-05,Visa,Green actually build conference police mission.
3e15169c-e216-4ea0-a5a3-e3a7ff764f11,DXC Technology,44.64,Software,2025-06-18,Visa,Identify woman than among.
52315133-c377-4c41-b315-da6c154ca600,Automatic Data Processing,69.96,Software,2025-04-14,Apple Pay,Bar let play letter.
3fea95c3-d4e9-491f-98dc-2bc8f638162c,Wynn Resorts,44.72,Casino,2025-05-23,Visa,Rest part both night commercial.
22f9248b-c661-455c-9580-dc564f319d9f,Meta Platforms,69.57,Advertising,2025-04-07,MasterCard,Beautiful TV project expect.
6a81eb30-c461-434b-b2ea-bdec97399654,Travelers Companies,20.23,Insurance,2025-04-21,PayPal,Own six anything listen.
3b798f16-efe3-4d8d-9718-3720e72ef7aa,Mettler-Toledo,6.8,MedicalSupplies,2025-07-10,AmEx,Win notice write run else.
d8d032d8-2bef-4fd3-b551-8f8e24a7c7e5,Amphenol,53.57,Electronics,2025-02-09,Apple Pay,Idea rest reason food.
645814d8-2b45-43a5-944b-3cc0a0fbff8c,Church & Dwight,17.88,Cleaning,2025-04-02,PayPal,Late surface line impact spend.
bb347e43-eb9c-4d1f-a529-bfc0b15d106e,Equifax,44.5,CreditCard,2025-04-08,MasterCard,Safe experience work.
1b938993-186f-4d64-b48d-d3860f1c0f52,Las Vegas Sands,12.62,Casino,2025-01-22,Apple Pay,Suffer wish product brother why kitchen.
75a27d7e-07df-41e0-a57c-f5d51b66fb0b,Molson Coors Beverage Company,8.39,Alcohol,2025-05-15,Visa,Our clear family.
666f481e-47fd-4eab-8345-da9b031cf6ca,Genuine Parts Company,196.15,CarMaintenance,2025-07-08,Apple Pay,Personal painting woman thought.
820b4413-9a7c-4309-bd7a-41c1447a8cb7,Travelers Companies,6.79,Insurance,2025-03-15,AmEx,Present sound visit.
a5aee4b7-373f-4925-a4db-80fd64a8d109,Camden Property Trust,178.34,Rent,2025-04-26,MasterCard,Paper too investment try hit recently.
428341c4-5c88-404e-9a86-e8932da6878f,Keysight Technologies,151.38,Electronics,2025-01-17,PayPal,Upon my paper.
f9a81e80-3cd0-42d4-9cd4-ce03d9944772,Campbell Soup Company,63.16,Groceries,2025-02-07,AmEx,Continue wall save size strong.
22a531ce-c661-4743-9a6a-933721d0b57c,Camden Property Trust,43.08,Rent,2025-01-21,Visa,Score heart foreign.
0adbc141-1fe8-480d-8cc0-2bd631617388,Moody's Corporation,34.49,FinanceCharges,2025-04-20,AmEx,Crime industry difference full.
bf028dd6-7cc1-40c9-b544-0d373bbc2a77,Kimco Realty,80.43,Rent,2025-01-15,Visa,Next each none government.
d50532df-aba9-4f97-b6c5-ec424abec97f,Dollar Tree,13.67,Groceries,2025-01-11,Apple Pay,Light clear today head when send.
c5383a1d-a4be-44a2-bacc-c58ec7110e24,J.B. Hunt Transport Services,25.22,Delivery,2025-01-30,MasterCard,Operation cup figure.
0f021743-f4ce-4479-8f4b-9d859ce66698,Kellogg Company,38.64,Groceries,2025-04-27,PayPal,Drop in much.
73a0f61a-944f-4741-a537-44ad4c463d98,Amgen,21.19,Pharmacy,2025-04-16,MasterCard,Star avoid present toward represent.
7c592c64-95ea-4156-a295-7268be09014b,TE Connectivity,22.31,Electronics,2025-05-18,MasterCard,City deal system beat.
6517bff9-2571-4500-9fdb-fd6034c22470,PNC Financial Services,16.04,BankFees,2025-06-27,MasterCard,Century property eight.
33800f96-f395-4c34-877a-23bfc73f0124,Truist Financial,33.23,BankFees,2025-03-08,PayPal,Church happy good.
059ac4bb-2900-429f-99bd-d27bfd5958dc,Edison International,76.04,Electric,2025-01-23,MasterCard,Person front item outside.
648e2af8-1748-4de2-b019-f683bce4855b,Albemarle Corporation,9.0,Supplies,2025-02-20,PayPal,Democratic young machine.
6182b489-8c8c-4bab-a454-5a79545577d3,Expedia Group,108.99,Travel,2025-03-24,PayPal,Feel look better popular leg three.
ce1d16ef-7704-475f-a122-49b0b89d5b8c,Fastenal,46.73,Hardware,2025-04-01,PayPal,Increase best agent or summer receive.
e8d125ed-dac8-4617-b497-393c704a4f48,Apple,69.33,Electronics,2025-02-25,AmEx,Grow also idea produce check realize.
adfeb801-56db-4843-9eb8-c3190069deee,Dow Inc.,32.49,Chemicals,2025-01-13,MasterCard,Believe interest today green threat.
cd21408c-15a3-403e-b218-a30213584463,PNC Financial Services,60.48,BankFees,2025-02-20,PayPal,East them agency no.
fd2aae84-b6ec-4535-8c0e-04fd253ebc13,Baker Hughes,5.65,Gas,2025-06-07,AmEx,This edge item.
de31b415-928f-4713-b211-a8beea3af2d0,Ross Stores,68.23,Clothing,2025-02-12,Visa,If fear company hair which.
f4467361-b418-4cde-b532-6cd73d1ca55d,Trane Technologies,6.64,HomeImprovement,2025-04-24,PayPal,Later by source serious.
9b6ed7cc-2a9b-4601-94aa-9dcf0f8bddab,Omnicom Group,88.26,Marketing,2025-05-30,Apple Pay,Outside green magazine fall them easy.
31e09129-b838-4af2-a5f0-abfa4072802a,Brown-Forman,192.95,Alcohol,2025-03-19,PayPal,Pretty business clear main can term.
ac699796-d510-49dd-b355-5621ab346d3e,Eastman Chemical Company,13.93,Chemicals,2025-06-03,MasterCard,Marriage country notice.
44e2ff7f-2a5a-4c80-90d8-0670c95ba7a3,Comerica,9.45,BankFees,2025-05-21,Visa,Ever within few boy letter.
d2d90a04-64ce-4ac7-80d9-05aacc8f858a,FirstEnergy,57.99,Electric,2025-02-13,Visa,Wear better nature.
2f836f70-3a89-45f4-bf3f-736e06123120,Paycom,11.67,Payroll,2025-06-03,PayPal,Fall water explain.
52659530-14f0-4e07-a686-6be7c845fe46,Zimmer Biomet,80.27,MedicalSupplies,2025-03-23,MasterCard,Week beat take without.
6401efe3-5b00-46e5-b951-12b86d9358fa,WestRock,9.34,OfficeSupplies,2025-06-26,Visa,Happen type trouble respond real.
ada7b0f1-4db2-4695-99fc-1413bff3b3e2,Fifth Third Bancorp,5.38,BankFees,2025-03-11,MasterCard,Anything although foreign buy.
b2d696dd-d924-4ba0-9533-10fd252490fd,Xylem Inc.,154.82,UtilitiesWater,2025-06-27,Visa,Fear line save.
396709f8-5cb2-4212-9522-a9fd2f3f2b1c,Laboratory Corporation of America,44.81,MedicalSupplies,2025-01-25,AmEx,Production home draw only.
35ab3b32-c1a2-4f39-ac9e-287397ef9007,Mondelez International,75.06,Snacks,2025-03-21,MasterCard,Almost box know.
a0265f50-4866-446c-8d73-9f374bb8b89f,NiSource,15.68,Gas,2025-03-29,MasterCard,Health hit put since.
13f0bc96-b6de-497f-846c-fe450521a1e4,Alphabet,45.14,Software,2025-06-10,MasterCard,State across forget treat apply.
3a7e0c98-611b-4b16-9763-0fc2cf942298,Gilead Sciences,36.08,Pharmacy,2025-03-07,AmEx,Food our almost.
7a4a90f9-3304-46d5-971b-6a456fd5388c,Pfizer,36.97,Pharmacy,2025-02-08,MasterCard,Out the leg nothing stage.
861282c9-e28f-4ef5-b9bd-0bd68eb95024,Old Dominion Freight Line,45.9,Delivery,2025-04-05,Visa,Bad do computer.
b4b7c29d-e6b8-4ac3-9032-2c483c2125de,Signature Bank,34.26,BankFees,2025-03-14,PayPal,Base character community stock wear face.
6fb8ae02-82a2-4854-8132-ac2842bd703e,Dollar Tree,22.42,Groceries,2025-01-30,PayPal,Collection according like majority require form.
e77fe46d-e312-44ea-ba79-dd2dd06be919,FMC Corporation,12.91,Chemicals,2025-07-08,Visa,There left machine.
f89f83f5-98ff-4c29-baee-72cc51df7985,Biogen,58.54,Pharmacy,2025-06-19,Visa,Natural vote out wall employee force.
2c4590e3-f401-4726-9522-da96b10fc3da,Juniper Networks,10.26,Software,2025-01-27,Apple Pay,View admit ability.
648538ee-d806-4e53-8bbd-52f4539d356a,Constellation Brands,47.15,Alcohol,2025-07-05,Apple Pay,Range sort matter.
29ec1f21-9f1d-46f9-9241-907ec64f6524,Meta Platforms,10.63,Advertising,2025-02-14,PayPal,Fire at able arrive financial place.
16171569-cddd-4004-bb44-87adf399a7c0,Dollar Tree,39.27,Groceries,2025-01-14,Visa,Note effect reality us task mouth.
87973593-79ff-492b-8036-478f0e50fe92,Southwest Airlines,54.99,Airfare,2025-02-09,MasterCard,Clearly forward space poor food lay.
8be4241a-3440-44a3-ac58-67900bbcac9e,Gartner,9.87,Consulting,2025-03-09,PayPal,Manage number wide.
dba247e4-6474-461b-b5c2-b22db78d758c,Ecolab,7.470000000000001,Cleaning,2025-02-14,MasterCard,Or very herself forward attack either.
f6e62264-70a1-4c16-9bdc-beae605591d6,Ball Corporation,5.62,Supplies,2025-04-18,Visa,Must role edge along event positive.
30047b3c-806b-40fc-a15b-49a55990718f,Prologis,37.26,Rent,2025-02-23,MasterCard,Fact color see conference.
043246cc-a478-43d2-8a75-d9a79abb43e0,Halliburton,75.74,Gas,2025-01-12,Visa,Follow number view.
6cd9528b-ee02-4ae0-8b4c-ca7023225cf4,General Motors,6.84,CarPayment,2025-02-18,Apple Pay,Air respond laugh eat benefit.
935b70b1-11fe-4f7e-80bd-041ba8e46cbc,SL Green Realty,52.99,Rent,2025-02-25,PayPal,Affect management certainly Mrs for.
9bb49909-8642-4edb-9690-b6e051f4b1ce,Analog Devices,16.7,Electronics,2025-02-28,Apple Pay,Dream production party culture home.
41929716-7bb8-453c-aa73-3615425841aa,Lowe's,26.04,HomeImprovement,2025-01-25,Visa,Whole fight apply security space her.
56fce45c-b967-4b10-9ff1-b75e943311b4,Ross Stores,105.72,Clothing,2025-05-18,Visa,Education politics wrong more.
114f90cf-cb4b-44c3-94f9-cd77fe2ef528,Charles Schwab Corporation,16.14,InvestmentFees,2025-02-07,MasterCard,Cold call point degree.
69d99226-bcc3-4ecb-ae08-9b1bdbe9c5a9,Abbott Laboratories,25.04,Pharmacy,2025-02-18,PayPal,Along standard note.
68c4872a-24d6-4038-8f2c-1d0f16508ea5,State Street Corporation,5.55,Investments,2025-04-21,Visa,His color term upon.
e26301b1-02f4-4a5b-8f00-017be154b06a,Ameren,8.4,Utilities,2025-06-08,Apple Pay,Pay clearly professional college actually know.
6f422c30-a2f3-4541-95d6-48393236e2a6,CME Group,11.97,InvestmentFees,2025-01-24,MasterCard,Pressure detail plan.
c0732d5b-1828-46bf-b75a-6fdf95936d20,Autodesk,6.13,Software,2025-02-17,AmEx,Loss consider her pattern.
bdb451fb-37ae-4f56-9aed-41059c3b70da,Trane Technologies,39.92,HomeImprovement,2025-07-02,Visa,Serve eight capital sister put.
705eac7c-263d-4164-bac4-3fd5632f84d5,BorgWarner,22.23,CarMaintenance,2025-03-03,AmEx,To computer or though reflect.
221360a5-7bc4-4fd4-9e0b-769ce1a0c393,Fiserv,31.78,FinanceCharges,2025-02-21,MasterCard,Evidence inside way significant.
7461d00a-6283-4005-a508-2bfbf66b0f6f,Hilton Worldwide,7.68,Hotel,2025-01-23,Visa,Many enough dark.
8293ff1c-ed6c-48fe-9b54-bee0fc8e26d9,Danaher Corporation,14.04,Health,2025-04-25,Visa,Instead most suffer security husband cup.
023f0931-b226-4cc6-806b-b27b0672a771,Yum! Brands,43.6,DiningOut,2025-02-28,AmEx,Risk major air.
3692cdd5-8631-47ef-b584-d1a90a8c93f4,Oneok,134.44,Gas,2025-02-24,PayPal,So would until.
f00dc7d7-3b9d-4c19-a7e7-e1206721acc3,C.H. Robinson Worldwide,7.07,Delivery,2025-02-13,PayPal,Oil than color general wait.
f0eecbc2-55b6-44d7-9d97-a31da84fddcc,Phillips 66,88.43,Gas,2025-04-21,Apple Pay,Couple rate reflect former.
652b3936-bc8f-4ab2-bdaf-951250eaf391,Walgreens Boots Alliance,34.4,Pharmacy,2025-04-11,Apple Pay,Home size almost decide increase.
3c0458fc-88f2-4516-b821-cb4e63ff26c2,Lowe's,33.2,HomeImprovement,2025-03-02,MasterCard,Picture ago firm.
0e00ef45-d7a0-4c05-ad41-bc8adc308a71,Pfizer,27.75,Pharmacy,2025-06-15,Visa,Important sing wrong.
5914f8eb-7084-46fe-9e6d-fa116de87496,Coterra Energy,7.88,Gas,2025-07-01,MasterCard,Particular market however difference little.
2b8511dd-12fc-451a-b079-6dd8ea9b4927,Cadence Design Systems,8.77,Software,2025-04-25,MasterCard,Than agent respond film a.
a069aae4-af3d-4af4-ba32-389669175a03,Broadridge Financial Solutions,36.74,FinanceCharges,2025-02-06,Apple Pay,Former theory chance say who.
ba912912-79d2-4ed5-8a85-b3105e91fdb1,Comcast,16.68,Internet,2025-02-09,AmEx,Fly call them travel.
8db54abd-a696-4b39-85ca-965a4d04a8eb,Domino's Pizza,99.69,DiningOut,2025-06-08,Apple Pay,Whole worker develop position word discover.
99d7f019-7e31-4caf-af6c-e6a172c9fd13,Hilton Worldwide,20.87,Hotel,2025-06-21,Apple Pay,Water speech process and.
7a77583f-4200-41a6-ab2f-b835f74043ca,Deere & Company,6.19,Hardware,2025-05-05,PayPal,City stay lot why.
f19529a2-8675-4f2f-aa24-6cbfb0a0c5b8,NXP Semiconductors,50.17,Electronics,2025-05-30,PayPal,Although actually success serve president.
5e64c514-3c96-4e9a-aa6d-515617954406,Intel,13.89,Computer,2025-06-19,AmEx,Participant garden big.
dd84c504-eb6f-4a84-bee2-598b48cff0f4,Paychex,29.82,Payroll,2025-03-24,MasterCard,College director position trip miss.
4c01edf6-4a37-45c8-ad93-bf9599e750fa,Loews Corporation,47.87,Insurance,2025-05-19,Visa,We stop treat.
3a494db6-23b9-4258-aca7-e8e702e76e88,Noble Energy,92.21,Gas,2025-05-03,MasterCard,Step me drug such operation.
378f345a-3546-434e-a4ab-9f937c425fb0,Prologis,62.85,Rent,2025-04-06,Apple Pay,Cell down eye then race try.
aff30d90-6a5f-4f5b-8556-8bd24a63f116,ON Semiconductor,45.13,Electronics,2025-01-26,Apple Pay,Pay end shoulder wall.
f074d216-9410-4b43-8047-9741a619d0fb,Motorola Solutions,45.53,Electronics,2025-05-30,PayPal,Car admit party.
a65bfa50-ae01-4b40-a078-8bba8c977a77,"Tapestry, Inc.",116.7,Clothing,2025-06-01,AmEx,Culture owner sing.
91ff32e7-f04b-4d71-afef-f94cf83ab0b4,Snap-on,14.03,Hardware,2025-03-21,PayPal,Seem join development ago.
